Entity,Code,Year,"GDP, PPP (constant 2017 international $)",Annual CO₂ emissions,Annual consumption-based CO₂ emissions
Montserrat,MSR,2017,,29312,
Montserrat,MSR,2018,,29312,
Montserrat,MSR,2019,,21984,
Montserrat,MSR,2020,,21984,
Montserrat,MSR,2021,,21184,
Montserrat,MSR,2022,,21380,
Morocco,MAR,1990,88982140000,22297998,30530824
Morocco,MAR,1991,95403180000,23688164,30850852
Morocco,MAR,1992,93401870000,24736784,35879664
Morocco,MAR,1993,92710140000,26778886,35142090
Morocco,MAR,1994,1.02526E+11,28123800,35762412
Morocco,MAR,1995,96984285000,28750270,36569070
Morocco,MAR,1996,1.08984E+11,29524522,33569336
Morocco,MAR,1997,1.07283E+11,29977578,32278574
Morocco,MAR,1998,1.15049E+11,30881156,34966476
Morocco,MAR,1999,1.16293E+11,31985668,38200924
Morocco,MAR,2000,1.18517E+11,33199036,38430096
Morocco,MAR,2001,1.27193E+11,36805700,41414236
Morocco,MAR,2002,1.31163E+11,37306284,43183524
Morocco,MAR,2003,1.38982E+11,36570124,39692652
Morocco,MAR,2004,1.45649E+11,42225556,45609216
Morocco,MAR,2005,1.50443E+11,44660772,47190040
Morocco,MAR,2006,1.61839E+11,46249416,49542264
Morocco,MAR,2007,1.67554E+11,48912716,54276460
Morocco,MAR,2008,1.77479E+11,51369080,59947948
Morocco,MAR,2009,1.85011E+11,50859732,57159856
Morocco,MAR,2010,1.9207E+11,54365200,59293108
Morocco,MAR,2011,2.02146E+11,54867636,62978964
Morocco,MAR,2012,2.0823E+11,56953540,64074010
Morocco,MAR,2013,2.17674E+11,56606420,63566692
Morocco,MAR,2014,2.59135E+11,57174916,63401760
Morocco,MAR,2015,2.70394E+11,58495180,63690520
Morocco,MAR,2016,2.71803E+11,58457476,65689336
Morocco,MAR,2017,2.8555E+11,61107120,66670456
Morocco,MAR,2018,2.94304E+11,62309240,68188380
Morocco,MAR,2019,3.02813E+11,68743120,72344680
Morocco,MAR,2020,2.81049E+11,64560784,67430050
Morocco,MAR,2021,3.03336E+11,72640950,76080650
Morocco,MAR,2022,,68411810,
Mozambique,MOZ,1990,6121236500,1025375.94,4018675.5
Mozambique,MOZ,1991,6422735400,941464,3725455.8
Mozambique,MOZ,1992,6029361000,1027205.94,3565262.5
Mozambique,MOZ,1993,6668385000,1140326,3913372.8
Mozambique,MOZ,1994,7104057000,1098034,3941771.2
Mozambique,MOZ,1995,7264591000,1130973,4223661
Mozambique,MOZ,1996,8078408000,1091814,2864277.2
Mozambique,MOZ,1997,8991355000,1170237,1880341.9
Mozambique,MOZ,1998,9884308000,1111895,2775048.5
Mozambique,MOZ,1999,11040627000,1168343,3944797.2
Mozambique,MOZ,2000,11170940000,1321945,4348076
Mozambique,MOZ,2001,12521158000,1553994,4844112.5
Mozambique,MOZ,2002,13684505000,1537057,4706094
Mozambique,MOZ,2003,14625797000,1855517,5142186
Mozambique,MOZ,2004,15783635000,1863973,5152776.5
Mozambique,MOZ,2005,16832601000,1769698,5564223.5
Mozambique,MOZ,2006,18464416000,1915622,6010012
Mozambique,MOZ,2007,19891670000,2188865,7131112
Mozambique,MOZ,2008,21347293000,2179933,8265677.5
Mozambique,MOZ,2009,22696057000,2439006,8608623
Mozambique,MOZ,2010,24171835000,2634548,8253144.5
Mozambique,MOZ,2011,25964753000,3106628,10841694
Mozambique,MOZ,2012,27849388000,3054738,9838754
Mozambique,MOZ,2013,29788710000,3581790,13471186
Mozambique,MOZ,2014,31992631000,8122090.5,18212834
Mozambique,MOZ,2015,34143586000,6730608,15366202
Mozambique,MOZ,2016,35449310000,8547341,16064658
Mozambique,MOZ,2017,36775580000,6905362,12797247
Mozambique,MOZ,2018,38042063000,7010169,12831833
Mozambique,MOZ,2019,38922590000,7101099,13538363
Mozambique,MOZ,2020,38442320000,6376114,12569578
Mozambique,MOZ,2021,39351090000,7190322,14088985
Mozambique,MOZ,2022,,8003215,
Myanmar,MMR,1990,23322434000,4235719,
Myanmar,MMR,1991,23569437000,4137416,
Myanmar,MMR,1992,24627313000,4841915,
Myanmar,MMR,1993,26540050000,5303029,
Myanmar,MMR,1994,28339405000,6173965,
Myanmar,MMR,1995,30380820000,6892622,
Myanmar,MMR,1996,32412357000,7187982,
Myanmar,MMR,1997,34368377000,7419640,
Myanmar,MMR,1998,36348633000,8046166.5,
Myanmar,MMR,1999,39430283000,8933607,
Myanmar,MMR,2000,44326810000,10219368,
Myanmar,MMR,2001,49853360000,8855704,
Myanmar,MMR,2002,55687717000,9328067,
Myanmar,MMR,2003,62919504000,9997118,
Myanmar,MMR,2004,71536510000,12565488,
Myanmar,MMR,2005,81241825000,11555010,
Myanmar,MMR,2006,92052570000,12813455,
Myanmar,MMR,2007,1.0356E+11,12841137,
Myanmar,MMR,2008,1.15028E+11,9772056,
Myanmar,MMR,2009,1.27002E+11,10207303,
Myanmar,MMR,2010,1.39791E+11,13121587,
Myanmar,MMR,2011,1.50303E+11,15121961,
Myanmar,MMR,2012,1.60051E+11,11818522,
Myanmar,MMR,2013,1.72693E+11,12722151,
Myanmar,MMR,2014,1.86853E+11,15849346,
Myanmar,MMR,2015,1.92977E+11,21887144,
Myanmar,MMR,2016,2.13255E+11,21140418,
Myanmar,MMR,2017,2.25517E+11,23630088,
Myanmar,MMR,2018,2.39961E+11,34016840,
Myanmar,MMR,2019,2.5616E+11,33616924,
Myanmar,MMR,2020,2.6429E+11,34609780,
Myanmar,MMR,2021,2.16948E+11,35619332,
Myanmar,MMR,2022,,34922210,
Namibia,NAM,1990,8519975400,0,0
Namibia,NAM,1991,9215684000,1055232,1055232
Namibia,NAM,1992,9878231000,1150496,1150496
Namibia,NAM,1993,9722200000,1388656,1388656
Namibia,NAM,1994,9890383000,1571856,1571856
Namibia,NAM,1995,10276010000,1619488,1619488
Namibia,NAM,1996,10603951000,1722080,1722080
Namibia,NAM,1997,11051448000,1769712,1769712
Namibia,NAM,1998,11415216000,1817344,1817344
Namibia,NAM,1999,11799826000,1663456,1663456
Namibia,NAM,2000,12211898000,1604832,1568153
Namibia,NAM,2001,12355748000,2011535.9,2002756.1
Namibia,NAM,2002,12947423000,1788032,1612197
Namibia,NAM,2003,13496367000,1883296,1685529
Namibia,NAM,2004,15152310000,1971232,1913517.6
Namibia,NAM,2005,15535553000,2311984,2233834.2
Namibia,NAM,2006,16634409000,2337632,2175504.2
Namibia,NAM,2007,17528349000,2264352,2521723.8
Namibia,NAM,2008,17992819000,2704032,3233384.5
Namibia,NAM,2009,18046070000,2762656,2959346
Namibia,NAM,2010,19135918000,2839600,7132449.5
Namibia,NAM,2011,20110193000,2782096,7037923.5
Namibia,NAM,2012,21128106000,3355055,9102539
Namibia,NAM,2013,22314392000,2567728,9198100
Namibia,NAM,2014,23673900000,3677997,11506807
Namibia,NAM,2015,24683395000,3851304,11059243
Namibia,NAM,2016,24691737000,4051196,11217920
Namibia,NAM,2017,24438092000,4216153,9371354
Namibia,NAM,2018,24697120000,4154920,8808369
Namibia,NAM,2019,24489873000,4111065,9005253
Namibia,NAM,2020,22521815000,3681840,8460576
Namibia,NAM,2021,23120007000,3732342,9181363
Namibia,NAM,2022,,3952970,
Nauru,NRU,1990,,124576,
Nauru,NRU,1991,,124576,
Nauru,NRU,1992,,120912,
Nauru,NRU,1993,,113584,
Nauru,NRU,1994,,109920,
Nauru,NRU,1995,,106256,
Nauru,NRU,1996,,102592,
Nauru,NRU,1997,,102592,
Nauru,NRU,1998,,98928,
Nauru,NRU,1999,,91600,
Nauru,NRU,2000,,84272,
Nauru,NRU,2001,,80608,
Nauru,NRU,2002,,76944,
Nauru,NRU,2003,,65952,
Nauru,NRU,2004,55224332,65952,
Nauru,NRU,2005,53550868,62288,
Nauru,NRU,2006,58571260,43968,
Nauru,NRU,2007,45183544,43968,
Nauru,NRU,2008,55224332,43968,
Nauru,NRU,2009,60244724,40304,
Nauru,NRU,2010,66938584,43968,
Nauru,NRU,2011,73632440,40304,
Nauru,NRU,2012,81999770,43968,
Nauru,NRU,2013,107101736,47632,
Nauru,NRU,2014,135550620,51296,
Nauru,NRU,2015,140571020,54960,
Nauru,NRU,2016,145591420,51296,
Nauru,NRU,2017,137224100,54960,
Nauru,NRU,2018,145591420,54960,
Nauru,NRU,2019,145591420,54960,
Nauru,NRU,2020,147264880,51296,
Nauru,NRU,2021,149473860,53526,
Nauru,NRU,2022,,52922,
Nepal,NPL,1990,30495898000,721436,1154473.5
Nepal,NPL,1991,32437922000,1026311.06,1524248.1
Nepal,NPL,1992,33769955000,1232929,1729415.8
Nepal,NPL,1993,35070046000,1397333,1912289.2
Nepal,NPL,1994,37951400000,1619432,2131392.8
Nepal,NPL,1995,39267730000,2308915,2789464.8
Nepal,NPL,1996,41360028000,2352779,2818227.8
Nepal,NPL,1997,43448136000,2641111,3062470
Nepal,NPL,1998,44758700000,2223327,4108000.2
Nepal,NPL,1999,46733710000,3191083,6246986
Nepal,NPL,2000,49631200000,3037431,2694551
Nepal,NPL,2001,52013445000,3236078,3979061
Nepal,NPL,2002,52075934000,2596383,3669373.8
Nepal,NPL,2003,54130350000,2810383,2544567.8
Nepal,NPL,2004,56665060000,2582410,4306795.5
Nepal,NPL,2005,58636538000,2986772,4606874
Nepal,NPL,2006,60609434000,2456469,4316636
Nepal,NPL,2007,62677160000,2570341,4788228
Nepal,NPL,2008,66503373000,3351788,6139929.5
Nepal,NPL,2009,69518025000,4129352,3674142
Nepal,NPL,2010,72866300000,4824304,4431912.5
Nepal,NPL,2011,75359660000,5220429,4828672
Nepal,NPL,2012,78879050000,5470253,5068848
Nepal,NPL,2013,81659660000,6217840,5900443
Nepal,NPL,2014,86568610000,7591334,6951819
Nepal,NPL,2015,90010620000,6904657,6328487.5
Nepal,NPL,2016,90400470000,10085127,9435516
Nepal,NPL,2017,98515980000,12429835,11629279
Nepal,NPL,2018,1.06025E+11,14798718,26947380
Nepal,NPL,2019,1.13083E+11,13574890,25275864
Nepal,NPL,2020,1.10404E+11,14902414,25845102
Nepal,NPL,2021,1.15093E+11,15628272,29445592
Nepal,NPL,2022,,15499952,
Netherlands,NLD,1990,5.45153E+11,162665120,202097540
Netherlands,NLD,1991,5.5845E+11,171110620,209835700
Netherlands,NLD,1992,5.67978E+11,170918110,238065800
Netherlands,NLD,1993,5.75121E+11,170863250,219384350
Netherlands,NLD,1994,5.9215E+11,171648180,215766930
Netherlands,NLD,1995,6.10602E+11,173201140,219210740
Netherlands,NLD,1996,6.31965E+11,182296540,216884320
Netherlands,NLD,1997,6.59323E+11,175285360,211332900
Netherlands,NLD,1998,6.90074E+11,176237580,216464480
Netherlands,NLD,1999,7.24812E+11,170854260,146993400
Netherlands,NLD,2000,7.55223E+11,172016290,130087260
Netherlands,NLD,2001,7.72797E+11,177146200,127358850
Netherlands,NLD,2002,7.74476E+11,176466080,131748560
Netherlands,NLD,2003,7.75681E+11,179896910,182760450
Netherlands,NLD,2004,7.91078E+11,181780450,190541760
Netherlands,NLD,2005,8.07302E+11,177859120,216235570
Netherlands,NLD,2006,8.35243E+11,172991330,230882240
Netherlands,NLD,2007,8.66755E+11,172746750,199313180
Netherlands,NLD,2008,8.85567E+11,175710980,221619860
Netherlands,NLD,2009,8.53094E+11,170336240,193909010
Netherlands,NLD,2010,8.64549E+11,182358960,222418140
Netherlands,NLD,2011,8.77959E+11,169123820,211550960
Netherlands,NLD,2012,8.68913E+11,165481760,189346720
Netherlands,NLD,2013,8.67782E+11,164874200,189431070
Netherlands,NLD,2014,8.80134E+11,157467570,170720600
Netherlands,NLD,2015,8.97377E+11,163802240,169243170
Netherlands,NLD,2016,9.17045E+11,164691310,169555000
Netherlands,NLD,2017,9.4374E+11,162202580,168857680
Netherlands,NLD,2018,9.66021E+11,158133890,169749060
Netherlands,NLD,2019,9.84912E+11,152509390,167366910
Netherlands,NLD,2020,9.46637E+11,136684620,151827020
Netherlands,NLD,2021,9.92675E+11,139906940,164189310
Netherlands,NLD,2022,,125358230,
New Caledonia,NCL,1990,,1576355,
New Caledonia,NCL,1991,,1758618,
New Caledonia,NCL,1992,,1575469,
New Caledonia,NCL,1993,,1828244,
New Caledonia,NCL,1994,,1971181,
New Caledonia,NCL,1995,,2063132,
New Caledonia,NCL,1996,,2183915,
New Caledonia,NCL,1997,,1817470,
New Caledonia,NCL,1998,,1810016,
New Caledonia,NCL,1999,,2055504.1,
New Caledonia,NCL,2000,,2220454,
New Caledonia,NCL,2001,,1876642,
New Caledonia,NCL,2002,,2392238,
New Caledonia,NCL,2003,,2725557,
New Caledonia,NCL,2004,,2514913,
New Caledonia,NCL,2005,,2809699,
New Caledonia,NCL,2006,,2706642,
New Caledonia,NCL,2007,,2926788,
New Caledonia,NCL,2008,,2848035,
New Caledonia,NCL,2009,,3035808,
New Caledonia,NCL,2010,,3657625,
New Caledonia,NCL,2011,,3694428,
New Caledonia,NCL,2012,,3705562,
New Caledonia,NCL,2013,,3970129,
New Caledonia,NCL,2014,,5009068,
New Caledonia,NCL,2015,,4876909,
New Caledonia,NCL,2016,,5481737,
New Caledonia,NCL,2017,,5583765,
New Caledonia,NCL,2018,,5913008,
New Caledonia,NCL,2019,,5672867,
New Caledonia,NCL,2020,,5109173,
New Caledonia,NCL,2021,,4536780,
New Caledonia,NCL,2022,,5115215,
New Zealand,NZL,1990,93340940000,25502508,26892744
New Zealand,NZL,1991,92323070000,26182470,27024882
New Zealand,NZL,1992,93333490000,28166716,28338324
New Zealand,NZL,1993,99298980000,27760956,28356020
New Zealand,NZL,1994,1.04382E+11,27899822,29105768
New Zealand,NZL,1995,1.09311E+11,28003232,30329966
New Zealand,NZL,1996,1.13263E+11,29304160,32049740
New Zealand,NZL,1997,1.15585E+11,31278306,33834720
New Zealand,NZL,1998,1.16507E+11,29858208,31510660
New Zealand,NZL,1999,1.22858E+11,31465164,34175410
New Zealand,NZL,2000,1.26427E+11,32245506,32074614
New Zealand,NZL,2001,1.30807E+11,34378540,33591970
New Zealand,NZL,2002,1.36921E+11,34541610,34318144
New Zealand,NZL,2003,1.43151E+11,36240990,37689276
New Zealand,NZL,2004,1.48918E+11,35835680,38983210
New Zealand,NZL,2005,1.53863E+11,37423410,41740830
New Zealand,NZL,2006,1.58296E+11,37329520,39834660
New Zealand,NZL,2007,1.63089E+11,36409844,40099456
New Zealand,NZL,2008,1.61277E+11,37508388,40466796
New Zealand,NZL,2009,1.61059E+11,34619916,35605670
New Zealand,NZL,2010,1.63513E+11,34810384,36311748
New Zealand,NZL,2011,1.67195E+11,34265070,36822070
New Zealand,NZL,2012,1.70949E+11,35944244,38797650
New Zealand,NZL,2013,1.75557E+11,35240228,39334620
New Zealand,NZL,2014,1.82255E+11,35438010,39081324
New Zealand,NZL,2015,1.89079E+11,35812136,38666430
New Zealand,NZL,2016,1.96202E+11,34153004,38115788
New Zealand,NZL,2017,2.03223E+11,35687180,38465852
New Zealand,NZL,2018,2.1005E+11,35704196,38931444
New Zealand,NZL,2019,2.14655E+11,36878936,39469000
New Zealand,NZL,2020,2.11966E+11,34237324,38953864
New Zealand,NZL,2021,2.19839E+11,34318004,40874468
New Zealand,NZL,2022,,32211814,
Nicaragua,NIC,1990,14415919000,2043946,2688290.8
Nicaragua,NIC,1991,14388633000,1986324,2651224.2
Nicaragua,NIC,1992,14444222000,2372617,3178660.8
Nicaragua,NIC,1993,14387465000,2282398,3024443.2
Nicaragua,NIC,1994,14867680000,2517961,3231358.8
Nicaragua,NIC,1995,15746643000,2755058,3434681.2
Nicaragua,NIC,1996,16745652000,2847245,3427628.5
Nicaragua,NIC,1997,17409894000,3114466,3783804.8
Nicaragua,NIC,1998,18056094000,3392724,4207804.5
Nicaragua,NIC,1999,19326515000,3597173,4498057.5
Nicaragua,NIC,2000,20119210000,3721323,4427867
Nicaragua,NIC,2001,20714908000,3921750,4589179
Nicaragua,NIC,2002,20871086000,3989804,4567130
Nicaragua,NIC,2003,21397190000,4335245,5009791
Nicaragua,NIC,2004,22533845000,4377836,5169339
Nicaragua,NIC,2005,23498834000,4270109,5152828
Nicaragua,NIC,2006,24474788000,4418076,5677998.5
Nicaragua,NIC,2007,25717301000,4550682,6140945
Nicaragua,NIC,2008,26601042000,4365500,5656179
Nicaragua,NIC,2009,25725127000,4445091,5532293.5
Nicaragua,NIC,2010,26859514000,4467845,5361800
Nicaragua,NIC,2011,28556358000,4805903,5493579.5
Nicaragua,NIC,2012,30411166000,4549767,5706562
Nicaragua,NIC,2013,31909677000,4605408,5771595
Nicaragua,NIC,2014,33436815000,4745122,6441702.5
Nicaragua,NIC,2015,35039126000,5430953,7421928.5
Nicaragua,NIC,2016,36638142000,5406146,7436214.5
Nicaragua,NIC,2017,38334780000,5461305,7257392
Nicaragua,NIC,2018,37045310000,5199214,6887707
Nicaragua,NIC,2019,35645243000,5222552,6701651
Nicaragua,NIC,2020,35007205000,4748407,5979077.5
Nicaragua,NIC,2021,38628467000,5384107,6760006
Nicaragua,NIC,2022,,5550354,
Niger,NER,1990,9022817000,598802,
Niger,NER,1991,8983163000,566218,
Niger,NER,1992,9162894000,524607,
Niger,NER,1993,9192367000,598499,
Niger,NER,1994,9362865000,577016,
Niger,NER,1995,9592933000,558136,
Niger,NER,1996,9602577000,638780,
Niger,NER,1997,9749254000,644277,
Niger,NER,1998,10721510000,696173,
Niger,NER,1999,10697970000,681558,
Niger,NER,2000,10568687000,686970,
Niger,NER,2001,11336833000,646045,
Niger,NER,2002,11894432000,684661,
Niger,NER,2003,12152614000,743704,
Niger,NER,2004,12196825000,791815,
Niger,NER,2005,13091080000,691187,
Niger,NER,2006,13867519000,671102,
Niger,NER,2007,14303337000,709546,
Niger,NER,2008,15409187000,792146,
Niger,NER,2009,15711608000,952182,
Niger,NER,2010,17059376000,1159981,
Niger,NER,2011,17461594000,1316691,
Niger,NER,2012,19303608000,1844486,
Niger,NER,2013,20329622000,2078361,
Niger,NER,2014,21679942000,2256260,
Niger,NER,2015,22632266000,2206060,
Niger,NER,2016,23931560000,2145222,
Niger,NER,2017,25128462000,2249800,
Niger,NER,2018,26940426000,1803409,
Niger,NER,2019,28541065000,2513365,
Niger,NER,2020,29554338000,2816703,
Niger,NER,2021,29964294000,3038976,
Niger,NER,2022,,3058157,
Nigeria,NGA,1990,3.10359E+11,38857280,37874270
Nigeria,NGA,1991,3.11471E+11,41929196,39884250
Nigeria,NGA,1992,3.25896E+11,46265316,43903572
Nigeria,NGA,1993,3.19263E+11,44814164,43814216
Nigeria,NGA,1994,3.13469E+11,80462200,78421600
Nigeria,NGA,1995,3.13241E+11,84343390,76810110
Nigeria,NGA,1996,3.26384E+11,97889660,88776880
Nigeria,NGA,1997,3.35971E+11,95781510,89916310
Nigeria,NGA,1998,3.44643E+11,86492640,86195300
Nigeria,NGA,1999,3.46656E+11,84992160,63246356
Nigeria,NGA,2000,3.64044E+11,96846750,49450892
Nigeria,NGA,2001,3.85587E+11,100192216,71013950
Nigeria,NGA,2002,4.44694E+11,89918616,71256590
Nigeria,NGA,2003,4.77367E+11,100087690,83090550
Nigeria,NGA,2004,5.21526E+11,94836950,85209410
Nigeria,NGA,2005,5.55105E+11,101474230,94182700
Nigeria,NGA,2006,5.88741E+11,89950140,74148080
Nigeria,NGA,2007,6.27545E+11,81940540,82262010
Nigeria,NGA,2008,6.69996E+11,87273660,90220740
Nigeria,NGA,2009,7.23843E+11,77229230,86402520
Nigeria,NGA,2010,7.81791E+11,111426824,99838160
Nigeria,NGA,2011,8.23288E+11,125429280,101845280
Nigeria,NGA,2012,8.58113E+11,109065940,76164870
Nigeria,NGA,2013,9.15361E+11,116344830,112402770
Nigeria,NGA,2014,9.73118E+11,122980450,117524504
Nigeria,NGA,2015,9.98931E+11,109217160,116856510
Nigeria,NGA,2016,9.8278E+11,116932580,118433760
Nigeria,NGA,2017,9.907E+11,112759180,108841810
Nigeria,NGA,2018,1.00975E+12,105599590,101210830
Nigeria,NGA,2019,1.03205E+12,127337630,119386920
Nigeria,NGA,2020,1.01353E+12,123822170,127459090
Nigeria,NGA,2021,1.0505E+12,131113260,131812856
Nigeria,NGA,2022,,128759470,
Niue,NIU,1990,,7328,
Niue,NIU,1991,,7328,
Niue,NIU,1992,,7328,
Niue,NIU,1993,,7328,
Niue,NIU,1994,,7328,
Niue,NIU,1995,,7328,
Niue,NIU,1996,,7328,
Niue,NIU,1997,,7328,
Niue,NIU,1998,,7328,
Niue,NIU,1999,,7328,
Niue,NIU,2000,,7328,
Niue,NIU,2001,,7328,
Niue,NIU,2002,,7328,
Niue,NIU,2003,,3664,
Niue,NIU,2004,,3664,
Niue,NIU,2005,,3664,
Niue,NIU,2006,,3664,
Niue,NIU,2007,,3664,
Niue,NIU,2008,,7328,
Niue,NIU,2009,,3664,
Niue,NIU,2010,,3664,
Niue,NIU,2011,,7328,
Niue,NIU,2012,,7328,
Niue,NIU,2013,,7328,
Niue,NIU,2014,,10992,
Niue,NIU,2015,,7328,
Niue,NIU,2016,,7328,
Niue,NIU,2017,,7328,
Niue,NIU,2018,,10992,
Niue,NIU,2019,,7328,
Niue,NIU,2020,,7328,
Niue,NIU,2021,,7647,
Niue,NIU,2022,,7560,
Non-OECD (GCP),,1990,,10160462000,9262789000
Non-OECD (GCP),,1991,,10655195000,9353143000
Non-OECD (GCP),,1992,,9905922000,8408133000
Non-OECD (GCP),,1993,,10060159000,8942154000
Non-OECD (GCP),,1994,,10077792000,9044116000
Non-OECD (GCP),,1995,,10374768000,9337948000
Non-OECD (GCP),,1996,,10645808000,9776152000
Non-OECD (GCP),,1997,,10674259000,9781310000
Non-OECD (GCP),,1998,,10574037000,9587899000
Non-OECD (GCP),,1999,,10917686000,9723791000
Non-OECD (GCP),,2000,,11241504000,9821392000
Non-OECD (GCP),,2001,,11465586000,10175141000
Non-OECD (GCP),,2002,,11930612000,10536231000
Non-OECD (GCP),,2003,,13059692000,11452527000
Non-OECD (GCP),,2004,,13817497000,12052159000
Non-OECD (GCP),,2005,,14697854000,12684979000
Non-OECD (GCP),,2006,,15717281000,13539062000
Non-OECD (GCP),,2007,,16410099000,14358991000
Non-OECD (GCP),,2008,,17319731000,15315223000
Non-OECD (GCP),,2009,,17676147000,16052079000
Non-OECD (GCP),,2010,,18979350000,17191209000
Non-OECD (GCP),,2011,,20226957000,18464272000
Non-OECD (GCP),,2012,,20894667000,19286622000
Non-OECD (GCP),,2013,,21120682000,19687640000
